row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,b4.mzML Peak area,b2.mzML Peak area,b3.mzML Peak area,MBCe0151.mzML Peak area,MBCe0152.mzML Peak area,b1.mzML Peak area,MBCe0148.mzML Peak area,MBCe0149.mzML Peak area,MBCe0175.mzML Peak area,MBCe0155.mzML Peak area,MBCe0166.mzML Peak area,MBCe0156.mzML Peak area,MBCe0150.mzML Peak area,MBCe0157.mzML Peak area,MBCe0154.mzML Peak area,MBCe0164.mzML Peak area,MBCe0174.mzML Peak area,MBCe0171.mzML Peak area,MBCe0168.mzML Peak area,MBCe0173.mzML Peak area,MBCe0167.mzML Peak area,MBCe0169.mzML Peak area,MBCe0159.mzML Peak area,MBCe0158.mzML Peak area,MBCe0181.mzML Peak area,MBCe0172.mzML Peak area,MBCe0178.mzML Peak area,MBCe0197.mzML Peak area,MBCe0162.mzML Peak area,MBCe0163.mzML Peak area,MBCe0165.mzML Peak area,MBCe0177.mzML Peak area,MBCe0198.mzML Peak area,MBCe0183.mzML Peak area,MBCe0185.mzML Peak area,MBCe0182.mzML Peak area,MBCe0184.mzML Peak area,MBCe0186.mzML Peak area,MBCe0195.mzML Peak area,MBCe0176.mzML Peak area,MBCe0208.mzML Peak area,MBCe0194.mzML Peak area,MBCe0202.mzML Peak area,MBCe0193.mzML Peak area,MBCe0211.mzML Peak area,MBCe0205.mzML Peak area,MBCe0180.mzML Peak area,MBCe0192.mzML Peak area,MBCe0216.mzML Peak area,MBCe0212.mzML Peak area,MBCe0207.mzML Peak area,MBCe0191.mzML Peak area,MBCe0206.mzML Peak area,MBCe0204.mzML Peak area,MBCe0196.mzML Peak area,MBCe0199.mzML Peak area,MBCe0221.mzML Peak area,MBCe0218.mzML Peak area,MBCe0215.mzML Peak area,MBCe0203.mzML Peak area,MBCe0209.mzML Peak area,MBCe0217.mzML Peak area,MBCe0200.mzML Peak area,MBCe0220.mzML Peak area,MBCe0230.mzML Peak area,preblank.mzML Peak area,MBCe0227.mzML Peak area,MBCe0224.mzML Peak area,MBCe0222.mzML Peak area,MBCe0223.mzML Peak area,MBCe0214.mzML Peak area,MBCe0213.mzML Peak area,MBCe0229.mzML Peak area,MBCe0232.mzML Peak area,MBCe0225.mzML Peak area,MBCe0228.mzML Peak area,MBCe0226.mzML Peak area,MBCe0219.mzML Peak area,MBCe0201.mzML Peak area,MBCe0210.mzML Peak area,MBCe0233.mzML Peak area,MBCe0235.mzML Peak area,MBCe0237.mzML Peak area,MBCe0236.mzML Peak area,MBCe0231.mzML Peak area,MBCe0234.mzML Peak area,
4000,361.23523431800606,8.168117,,,,18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454.2904,0,0,0,0,0,0,
1053,362.1920499547152,3.302739,,,,121,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912.245,0,0,0,0,0,0,0,2525.4624,0,0,1392.5024,0,0,
3751,363.21454710519373,7.8160667,,,,108,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.6837,4334.4917,0,0,0,0,0,0,
3891,365.3206459238757,8.220356,,,,113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.8743,0,0,0,0,0,0,0,2526.74,0,0,0,0,0,0,
524,366.0790195449993,1.5728834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932.1245,7822.0664,0,0,0,3333.9426,0,0,0,0,0,0,0,0,0,0,0,1020.0002,0,1339.9564,0,0,0,0,0,3544.748,0,0,0,0,1553.5349,0,
3927,368.2202636335389,7.9484415,,,,5,,,,,,,0,0,0,1004.9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5810,368.4253363227596,9.537255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.5773,0,0,0,0,0,0,0,
1423,369.1522295651912,4.3988667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534.4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4238,369.29810609989977,8.393267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.2328,1155.5709,3061.8884,2343.482,0,0,0,1395.7003,2098.6565,1114.1394,0,0,0,1739.1686,0,0,0,0,1038.9595,3177.772,0,1781.1011,0,0,0,0,0,1560.6736,2071.2354,0,0,0,0,2510.4211,0,1984.3638,0,2251.977,0,0,0,1871.6653,0,0,2782.0657,0,0,0,0,0,0,0,0,0,1172.2603,0,0,0,0,0,0,1548.9688,0,0,0,1140.6833,0,7658.7583,
8209,369.35185777321607,10.372784,,,,90,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3642,370.23566561604946,7.6917667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.5011,
852,373.24510642518175,2.4337833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111.4348,0,0,0,0,0,0,
1338,374.7345546900962,4.11365,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.634,0,0,0,0,0,0,
3473,375.27543706965315,7.53475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634.9661,0,0,0,0,0,0,
2096,376.260804767208,6.1876764,,,,71,25,[M+H]+,,3,2095;2125;2096,375.2534,0,0,0,35681.676,29071.896,0,49653.95,28162.35,1836.0654,53588.35,36179.645,44154.984,48679.047,43920.277,59698.06,38548.402,0,36686.543,28835.906,31450.416,31381.598,33205.625,42544.867,43790.266,40559.055,35346.86,39865.0,13610.724,38959.21,37311.69,41039.336,44299.84,42805.61,46222.156,28350.535,51316.53,59840.527,58107.91,26331.744,57153.3,16831.475,21917.611,59365.934,47090.797,1778.2971,48632.844,62518.5,38934.66,27252.285,18917.404,25959.35,51595.418,60568.33,60250.133,58176.07,29820.29,49050.242,35608.492,23322.398,40718.867,24663.963,57655.336,45446.996,27811.195,16454.36,0,30662.459,39651.082,30169.47,26124.514,62052.484,68557.805,28840.688,20197.113,56276.45,34387.844,32683.557,53712.85,49154.164,83558.164,48572.53,48916.617,32438.88,45712.86,43837.266,18257.244,
3886,377.26885829128423,7.9948835,,,,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.4265,0,0,0,0,0,0,
1484,378.126072242723,4.724011,,,,62,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287.9316,0,0,0,0,0,1713.0907,2043.6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1079,378.2393886048451,3.4040334,,,,115,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.141,0,0,0,0,0,0,
4019,381.31573345730766,8.16745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.1077,0,0,0,0,0,0,
782,381.72974145298167,2.3527334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.6721,1018.6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.4006,0,0,0,0,0,0,
3722,383.2044297135679,7.786733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406.76,1254.8561,0,0,0,0,1438.6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.6956,0,0,0,0,0,0,
4039,383.3311844128099,7.9948835,,,,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.3425,0,0,0,0,0,0,
1088,384.2052541432269,3.3777888,,,,105,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349.676,0,0,0,0,0,0,0,1982.1321,0,0,1157.6149,0,0,
1253,385.14769380440083,3.8586833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4248,385.1540095823341,8.603467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.8885,0,0,0,0,0,0,
3686,385.29260862549955,7.8499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2162,387.19356706788045,6.3108106,,,,55,26,[M+H]+,,3,2158;2165;2162,386.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896.5186,0,3403.627,0,0,0,0,0,0,0,0,0,0,1061.5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2487,387.2142189574604,6.8774333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3784,389.29150499789483,7.87985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678.9088,0,0,0,0,0,0,
2877,390.2865696963209,7.0745335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306.4006,0,0,0,0,0,0,
4147,391.24751521385843,8.430917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.4589,0,0,0,0,0,0,
1888,393.146847383093,5.764583,,,,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109.827,0,0,0,0,0,0,
807,393.21009915195276,2.4245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11912.234,0,0,0,0,0,0,0,3125.5908,0,0,1670.9427,0,0,
2095,393.2865278283629,6.187075,,,,71,25,[M+NH4]+,,3,2095;2125;2096,375.2534,0,0,0,2641.0518,2104.6223,0,3175.8655,2083.6284,0,3259.0293,2318.108,2793.4685,3037.1133,2664.6719,3279.7666,2581.366,0,2547.0889,2052.7136,2298.0908,2198.367,2220.4683,2943.7712,2850.2598,2756.5405,2339.0913,2683.3796,1301.894,2555.9246,2496.0513,2893.1484,2809.8965,2778.9683,2913.6313,2129.2234,2992.203,3376.4368,3339.503,1923.1588,3504.9785,1518.4668,1754.3639,3413.1619,2670.0708,0,2955.2434,3475.473,2789.4556,2088.5085,1596.6853,2091.9553,3082.2107,3447.1748,3612.257,3577.7788,2157.577,3014.4712,2509.6897,1953.9407,2698.5112,1936.8446,3392.5422,2921.0984,2048.0227,1486.9724,0,2205.902,2744.838,2215.6025,2119.3247,3415.4927,4040.9697,2213.1826,1669.6704,3424.0337,2382.05,2347.6216,3268.1897,3239.023,4695.1914,2901.003,2831.1113,2184.1626,2773.4797,2863.9854,1615.2325,
792,394.23402217330033,2.4832582,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387.0632,0,0,0,0,1027.191,0,
2108,395.2337230455155,6.192276,,,,,,,,,,,0,0,0,0,0,0,1385.34,0,0,1341.8206,0,0,1273.1294,0,1411.077,0,0,1025.6544,0,0,0,0,0,1199.8835,1114.791,0,0,0,0,0,1228.802,0,0,1086.4192,0,1303.8738,0,0,0,1391.7683,0,0,1415.3287,0,0,0,1431.6486,0,0,0,0,1067.5898,1478.8893,0,1339.9602,0,0,0,0,0,0,1192.1652,0,0,0,0,0,0,0,0,1337.7928,1458.6335,0,0,0,0,0,1291.5753,1089.9019,0,0,0,0,0,0,0,
1674,396.2262487129408,5.0874662,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1125.8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.9427,0,0,0,0,0,0,
4719,397.32961900366934,9.056763,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628.4493,0,1355.3995,1347.6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.5771,0,0,0,0,0,0,
2059,398.2425513995916,6.1868243,,,,71,,,,,,,0,1330.9054,1573.9382,60032.027,54253.164,2222.4116,71812.33,53248.895,16691.463,73226.414,59049.266,65099.855,69432.984,64943.562,77671.02,60459.77,4851.031,61215.67,53808.336,55133.273,55698.375,56991.168,63159.43,65454.805,63193.535,58936.055,61126.33,38356.324,61456.625,59459.33,63272.773,65792.98,63559.023,65221.5,54048.98,70809.6,77674.83,76930.55,51614.387,76804.664,42726.28,49113.594,77205.91,67996.64,15981.818,68668.29,79211.86,61090.75,51593.883,43720.156,51692.48,69407.31,78829.13,78407.65,74675.805,52467.492,68593.58,55895.184,47171.855,61937.33,49993.89,75709.52,66678.34,52256.438,40450.266,0,53199.23,59488.42,52958.63,48096.44,79801.945,86229.03,52021.203,43083.184,70807.46,55906.066,53858.008,72729.04,69345.625,96051.45,67048.336,65381.9,52644.547,62071.43,62959.05,41170.465,
2533,398.24145081615626,6.9894166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3902,399.24682685121684,8.01405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.0676,0,0,0,0,0,0,
4024,399.30913570998143,8.218789,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.60846,3440.3518,0,0,1141.5872,0,0,0,1150.48,1037.8499,0,0,0,0,0,0,0,0,1198.5165,1162.313,0,5029.0737,
4033,399.32327222713974,8.22026,,,,113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.6747,2059.3413,1011.41956,0,0,0,0,0,0,1311.9102,0,0,0,0,0,0,0,0,1963.4088,0,0,0,0,0,1347.968,1514.2675,5402.699,0,0,0,0,0,0,
4091,403.28672245951003,8.315866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.3452,0,0,0,0,0,0,
3254,404.30222943320217,7.3621836,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.7937,0,0,0,0,0,0,
1110,406.21839953579627,3.4570668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.9495,0,0,0,0,0,
230,407.03528101245485,1.1543111,,,,87,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1811.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555.2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1004,407.22932603699627,3.0736833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.8843,0,0,0,0,0,0,
282,409.02180836605606,1.1445667,,,,64,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1302.1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2158,409.1756827693531,6.3107,,,,55,26,[M+Na]+,,2,2158;2162,386.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.194,0,2649.482,0,0,0,0,2581.7246,0,6242.459,0,7172.763,0,0,0,2442.728,0,0,0,0,0,0,2586.1162,0,0,0,0,0,0,0,0,0,1461.2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3389,413.230165946995,7.3085833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256.4646,
6705,413.26672913227344,9.878753,,,,,,,,,,,0,0,0,0,0,0,1949.3329,1201.6583,0,0,0,0,2240.3022,4259.4834,0,0,0,0,0,0,0,0,0,4409.4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541.954,1176.6177,0,0,0,0,0,0,0,1756.2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2214,414.2156560016126,6.23242,,,,,,,,,,,0,0,0,1948.053,1756.1007,0,2261.981,1810.8881,1727.4265,2303.4614,1673.9552,2168.0044,2132.5283,1889.6227,2405.0166,1725.3087,0,1699.6334,1482.1333,1613.5839,1475.1342,1628.4232,2000.1307,1854.9764,1568.5482,1558.8568,1444.3118,0,1666.7985,0,1835.7708,1729.6176,1891.852,0,1593.5575,1676.4675,2435.1016,2413.0723,1506.6012,2034.0798,1699.625,1575.4569,2430.0598,2039.6105,1422.6411,1771.8337,2060.7393,0,1637.8427,1369.4115,1301.4556,1685.6398,2137.6682,2236.8447,1931.2565,0,2206.8506,1453.9386,0,1580.6987,1100.9321,2464.3948,1437.1445,1585.0293,1596.3398,0,1516.8435,1768.9504,1570.8102,1230.3291,2543.312,2149.0076,1433.7921,1364.1942,2121.0234,1516.7338,1473.5256,2000.606,1314.4893,0,2114.6123,2126.4922,1183.602,1634.4572,1602.3733,0,
2820,414.23674134175724,6.8450675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.6208,2703.9065,2318.5251,0,0,0,0,2307.5662,1635.4988,0,0,0,0,0,0,0,2142.9355,2688.6653,2352.1553,0,0,0,0,0,1267.4023,0,0,0,0,0,0,0,0,0,0,0,1220.2373,0,0,0,0,0,0,0,1101.424,1091.2697,1157.3444,0,0,0,0,
