row m/z;MBCe0130.mzML;MBCe0131.mzML;MBCe0132.mzML;MBCe0133.mzML;MBCe0135.mzML;MBCe0136.mzML;MBCe0137.mzML;MBCe0138.mzML;MBCe0139.mzML;MBCe0140.mzML;MBCe0141.mzML;MBCe0142.mzML;MBCe0143.mzML;MBCe0144.mzML;MBCe0145.mzML;MBCe0146.mzML;MBCe0147.mzML;MBCe0148.mzML;MBCe0149.mzML;MBCe0150.mzML;MBCe0151.mzML;MBCe0152.mzML;MBCe0154.mzML;MBCe0155.mzML;MBCe0156.mzML;MBCe0157.mzML;MBCe0158.mzML;MBCe0159.mzML;MBCe0162.mzML;MBCe0163.mzML;MBCe0164.mzML;MBCe0165.mzML;MBCe0166.mzML;MBCe0167.mzML;MBCe0168.mzML;MBCe0169.mzML;MBCe0171.mzML;MBCe0172.mzML;MBCe0173.mzML;MBCe0174.mzML;MBCe0175.mzML;MBCe0176.mzML;MBCe0177.mzML;MBCe0178.mzML;MBCe0180.mzML;MBCe0181.mzML;MBCe0182.mzML;MBCe0183.mzML;MBCe0184.mzML;MBCe0185.mzML;MBCe0186.mzML;MBCe0191.mzML;MBCe0192.mzML;MBCe0193.mzML;MBCe0194.mzML;MBCe0195.mzML;MBCe0196.mzML;MBCe0197.mzML;MBCe0198.mzML;MBCe0199.mzML;MBCe0200.mzML;MBCe0201.mzML;MBCe0202.mzML;MBCe0203.mzML;MBCe0204.mzML;MBCe0205.mzML;MBCe0206.mzML;MBCe0207.mzML;MBCe0208.mzML;MBCe0209.mzML;MBCe0210.mzML;MBCe0211.mzML;MBCe0212.mzML;MBCe0213.mzML;MBCe0214.mzML;MBCe0215.mzML;MBCe0216.mzML;MBCe0217.mzML;MBCe0218.mzML;MBCe0219.mzML;MBCe0220.mzML;MBCe0221.mzML;MBCe0222.mzML;MBCe0223.mzML;MBCe0224.mzML;MBCe0225.mzML;MBCe0226.mzML;MBCe0227.mzML;MBCe0228.mzML;MBCe0229.mzML;MBCe0230.mzML;MBCe0231.mzML;MBCe0232.mzML;MBCe0233.mzML;MBCe0234.mzML;MBCe0235.mzML;MBCe0236.mzML;MBCe0237.mzML
;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day23;Day23;Day23;Day23;Day23;Day23;Day23;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day44;Day44;Day44;Day44;Day44;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113
655.5388603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2265.8857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3001.6865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657.1784725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255.94351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657.2274173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297.78854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657.3674767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11101.645;618.96857;732.8624;0;0;0;311.1523;1193.1284;0
657.4971835;0;551.068;0;0;0;0;705.4109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693.9168;0;0;0;0;1399.4645;921.6485;1701.595;1980.5559;0;2124.235;0;418.43195;13561.542;512.99536;0;5661.745;782.80426;0;2209.0818;3411.806;0;1746.2163;0;0;0;0;2765.634;0;0;7257.877;923.54987;0;0;0;0;935.80536;0;0;0;749.68097;0;0;0;0;0;0;0;2785.3037;0;0;0;442.83224;0;0
657.5541827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;614.57025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658.3095501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499.70584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467.36115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658.4894124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147.09839;0;0;0;0;0;0;0;0;21.727217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658.5011636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5182.8096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
659.2845644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.107635;0;0;92.67802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
659.2878027;1041.2947;1168.6929;0;0;873.0829;914.03015;0;1159.1105;979.71625;584.05475;0;94.47588;426.29233;0;1125.4731;0;474.72113;295.8483;0;0;0;0;0;0;0;0;0;102.56461;210.6943;271.13223;246.82906;560.9988;0;0;0;271.00034;0;261.67807;0;0;0;2293.0461;300.431;1419.1702;0;1289.6265;0;392.879;0;0;517.3645;0;227.29329;0;213.20633;0;0;303.03616;0;0;0;0;275.61447;307.49152;343.12988;280.4457;151.29683;0;0;215.01212;0;0;0;2426.3538;1642.2634;1667.8655;1177.0421;595.8697;1132.42;826.4695;324.56213;700.5651;1077.2164;1322.6763;0;1371.0048;810.74524;558.733;227.36339;0;0;282.30737;0;295.04688;274.04706;352.29193;275.7012;319.59918
659.5128143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842.0217;1139.2173;0;0;0;1850.0615;1311.5889;2270.991;4565.7417;0;0;0;815.813;16431.42;1490.6853;697.3944;3605.518;973.65466;0;0;2575.0754;0;1650.3268;0;0;0;0;0;0;0;6031.5557;0;0;0;0;0;1503.771;0;0;0;541.5372;0;0;0;0;0;0;0;1809.4741;0;0;0;0;0;0
659.5206251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.18027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
660.5164302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1383.234;0;0;0;1066.0911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
661.4114187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1062.7186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
661.4684274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678.08514;613.54315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628.3603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116.88375;0;0;0;0;0;0;0;0;0;0;0;0;0
661.4866471;0;0;278.10385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685.84094;0;434.15656;0;0;0;0;0;0;0;0;0;0;0
661.5124649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520.76776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
662.4406125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409.05765;0;0;0;0;619.9462;0;0;0;0;515.1002;516.28546;0;230.14754;0;485.66635;353.20712;361.9717;0;0;0;639.72974;0;561.92444;537.76306;454.67096
662.4759443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880.23804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.3371764;2709.72;1274.031;0;0;3144.3984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.4023641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403.63974;0;0;0;0;0;2322.6255;0;0;0;0;0;0;0;0;0;0;492.97382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.4036749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1517.16;1243.6274;0;0;0;0;0;780.7266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.4542564;0;0;0;0;0;350.6761;0;0;0;0;0;0;0;463.8099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479.79123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.4646992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160.26567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.481001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549.5908;0;0;0;0;0;0;0;0;424.36227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663.4840333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376.62366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583.4475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
664.3950803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160.72115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
664.4374492;0;0;250.7419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
664.515274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.6957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
665.4966626;0;0;0;0;0;0;0;0;0;307.72644;0;0;802.91907;406.85486;0;345.93414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301.77457;0;0;0;0;0;0;0;303.5537;302.6384;1129.5087;850.32825;362.0003;463.52975;225.57118;0;0;0;0;0;0;0;0;1866.6897;488.43323;0;1666.7391;1650.2438;3729.0876;0;528.10876;278.5425;253.16257;371.68945;402.8648;0;537.26666;6917.495;0;0;301.28275;0;284.8704;0;0;0;219.64366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313.80737;0;0;0
665.4995966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544.0898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197.78598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666.530294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947.347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
667.4758994;0;0;0;0;0;0;0;0;0;0;0;0;379.4847;470.6305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1587.288;515.8468;381.42932;341.8468;587.71265;344.70093;0;0;0;539.01984;1110.8035;1108.5436;0;864.0935;795.115;0;0;0;594.3528;0;0;0;0;407.18674;339.89438;278.5531;0;3291.2659;6138.9287;0;0;0;0;1004.4423;557.24585;0;0;9030.55;0;0;0;0;496.21527;0;0;0;0;0;0;0;0;0;0;277.92297;0;0;0;0;0;0;0;316.96622;0;0;0
668.2783842;0;0;0;0;0;0;0;0;0;0;0;0;458.2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668.4709643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.86268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668.5098504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1602.705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668.5954713;464.66013;37.250633;0;409.13794;0;343.34604;1243.3036;531.4126;678.8507;405.14832;586.863;0;0;3131.8975;0;1315.1671;0;0;0;479.5616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669.4191334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821.40027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669.5181755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;739.99316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671.5126226;0;400.1563;0;0;0;0;1389.4995;0;0;0;0;0;0;1024.6738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650.6677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480.7774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671.5348402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930.0824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671.5572086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398.42618;0;0;0;0;0;0;0;0;0;0;0
672.2003191;0;0;0;0;0;0;0;0;0;0;0;0;652.5579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565.7453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
672.4349963;0;0;65.655014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304.30386;0;0;0;0;0;0;0;0;0;0;0;0;0
672.5048016;0;0;0;0;0;0;1427.688;0;0;0;0;0;0;0;0;0;0;0;0;905.61475;0;0;805.3694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
672.504836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250.06075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
673.3414446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;652.2068;0;0;0;0;0;0;0;0
674.4974246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;711.0908;951.98315;0;0;0;0;2626.5994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
674.4989131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1648.9495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
675.4234546;381.38623;311.7075;0;287.03796;326.14203;0;0;29.76816;254.9426;0;291.78766;0;0;0;0;0;285.33;0;0;0;0;335.96442;347.24573;0;0;0;0;0;0;0;0;0;336.2007;122.78564;215.6204;0;0;66.628136;253.51134;0;0;0;0;0;0;0;0;0;0;101.72202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313.7819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
675.4922821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421.21625;507.76535;0;489.80228;0;0;380.53784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443.67078;0;0;0;579.7447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561.9247;0;0;572.4894;0;0;0;0;0;0;0;0;0;0;0;0;0
675.5438421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293.70584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676.491629;0;691.6484;0;0;0;0;1538.7146;0;0;0;0;0;0;2417.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676.5000115;0;0;0;0;0;0;0;0;0;0;0;0;0;115.06211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
677.3505517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639.0414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
677.4604434;0;0;0;0;0;0;0;0;0;0;187.91055;0;0;696.42444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
