row ID,row m/z,row retention time,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,MBCe0148.mzML.Peak.area,MBCe0149.mzML.Peak.area,MBCe0150.mzML.Peak.area,MBCe0151.mzML.Peak.area,MBCe0152.mzML.Peak.area,MBCe0154.mzML.Peak.area,MBCe0155.mzML.Peak.area,MBCe0156.mzML.Peak.area,MBCe0157.mzML.Peak.area,MBCe0158.mzML.Peak.area,MBCe0159.mzML.Peak.area,MBCe0162.mzML.Peak.area,MBCe0163.mzML.Peak.area,MBCe0164.mzML.Peak.area,MBCe0165.mzML.Peak.area,MBCe0166.mzML.Peak.area,MBCe0167.mzML.Peak.area,MBCe0168.mzML.Peak.area,MBCe0169.mzML.Peak.area,MBCe0171.mzML.Peak.area,MBCe0172.mzML.Peak.area,MBCe0173.mzML.Peak.area,MBCe0174.mzML.Peak.area,MBCe0175.mzML.Peak.area,MBCe0176.mzML.Peak.area,MBCe0177.mzML.Peak.area,MBCe0178.mzML.Peak.area,MBCe0180.mzML.Peak.area,MBCe0181.mzML.Peak.area,MBCe0182.mzML.Peak.area,MBCe0183.mzML.Peak.area,MBCe0184.mzML.Peak.area,MBCe0185.mzML.Peak.area,MBCe0186.mzML.Peak.area,MBCe0191.mzML.Peak.area,MBCe0192.mzML.Peak.area,MBCe0193.mzML.Peak.area,MBCe0194.mzML.Peak.area,MBCe0195.mzML.Peak.area,MBCe0196.mzML.Peak.area,MBCe0197.mzML.Peak.area,MBCe0198.mzML.Peak.area,MBCe0199.mzML.Peak.area,MBCe0200.mzML.Peak.area,MBCe0201.mzML.Peak.area,MBCe0202.mzML.Peak.area,MBCe0203.mzML.Peak.area,MBCe0204.mzML.Peak.area,MBCe0205.mzML.Peak.area,MBCe0206.mzML.Peak.area,MBCe0207.mzML.Peak.area,MBCe0208.mzML.Peak.area,MBCe0209.mzML.Peak.area,MBCe0210.mzML.Peak.area,MBCe0211.mzML.Peak.area,MBCe0212.mzML.Peak.area,MBCe0213.mzML.Peak.area,MBCe0214.mzML.Peak.area,MBCe0215.mzML.Peak.area,MBCe0216.mzML.Peak.area,MBCe0217.mzML.Peak.area,MBCe0218.mzML.Peak.area,MBCe0219.mzML.Peak.area,MBCe0220.mzML.Peak.area,MBCe0221.mzML.Peak.area,MBCe0222.mzML.Peak.area,MBCe0223.mzML.Peak.area,MBCe0224.mzML.Peak.area,MBCe0225.mzML.Peak.area,MBCe0226.mzML.Peak.area,MBCe0227.mzML.Peak.area,MBCe0228.mzML.Peak.area,MBCe0229.mzML.Peak.area,MBCe0230.mzML.Peak.area,MBCe0231.mzML.Peak.area,MBCe0232.mzML.Peak.area,MBCe0233.mzML.Peak.area,MBCe0234.mzML.Peak.area,MBCe0235.mzML.Peak.area,MBCe0236.mzML.Peak.area,MBCe0237.mzML.Peak.area
171,104.1070719,1.044151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4651.4946,1717.9207,5202.001,1549.3135,1469.8894,4848.507,1854.4935,1832.2024,0,0,745.347,579.6317,912.82025,0,137.7557,3454.2065,4464.806,3815.4512,3437.949,2882.8987,2053.7002,2734.7693,0,2424.9304,6238.039,4492.1147,4395.5137,8601.691,5082.3965,5489.7876,4542.7393,4418.487,2142.1306,6274.8237,2082.4824,2179.2532,819.3924,1340.264,1386.6664,721.35815,3070.5046,1629.675,1292.2963,4108.8877,1172.3491,2545.4343,2091.7412,2490.6987,3076.8684,2565.5798,2327.7075,2496.5957,2178.727,2017.5055,0,1653.0946,1436.9626,2617.9663,2289.0596,1600.4044,2178.812,1254.7333,869.8723,2639.843,2694.455,2497.9778,2536.695,2671.3882,1800.8884,1227.5149,1953.5588,2174.7673,2930.374,3523.5586,1062.0544,2269.8213,1299.7483,4683.66,833.74945,1880.3234,1685.7717
174,121.068086,1.0479001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,176.4212,0,0,134.22853,0,0,0,0,0,0,0,0,339.54092,368.8223,0,0,327.85324,0,230.07834,0,993.24634,2228.05,1790.5502,955.81384,2055.3242,2266.861,1626.4456,0,0,227.28403,1552.5369,288.91534,290.79587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,114.8927566,1.0486833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,194.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,140.0678124,1.0520244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,210.56116,468.17157,0,0,0,0,0,0,57.786087,0,0,0,0,0,0,0,0,124.50517,68.067184,0,0,285.9567,0,284.21606,0,78.314476,0,0,314.9489,0,0,304.5187,702.2084,584.3209,0,240.13742,469.76492,254.86334,764.712,223.03886,0,0,985.7376,0,0,0,0,392.98596,0,489.0818,239.14667,187.35313,0,0,0,0,0,399.7929,0,101.5287,0,418.21902,0,219.4472,138.84619,0,429.09076,0,238.91165,166.09157
179,221.1860388,1.055236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.47858,325.5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.93747,0,401.14734,114.05973,0,0,0,0,0,0,0,165.86958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,138.9064402,1.0560375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,284.4858,336.6345,0,0,0,224.64134,309.70822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.52533,0,0,177.09882,0,0,194.57733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.54388,0,306.87332,143.71616,0,0,0,99.70846,0,0,0,177.6608,0,0
185,151.1439936,1.0632321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,3945.0977,3751.8657,5345.613,0,0,0,0,0,187.53323,370.2951,0,216.22528,0,0,0,0,1453.5583,0,0,0,5172.677,0,98.9061,0,6751.9688,0,322.08487,171.27704,0,338.4782,0,590.4558,0,0,9297.947,0,0,0,0,4072.8274,0,0,4147.928,1892.6318,0,0,0,0,0,0,454.0785,4927.6406,4646.098,0,0,0,0,0,0,0,2830.1216,2718.9316,854.9942,0,0,0,0,983.32043,0,3375.6094,1174.133
187,162.1122161,1.0645162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,767.4481,0,729.81635,391.0693,508.18015,851.982,570.3696,489.69522,285.09274,244.15785,180.69615,0,0,0,0,917.0323,1272.9773,888.5331,977.7278,1182.1643,1623.7164,1574.0923,0,622.4424,1007.22455,1027.4204,2302.7637,2067.2297,976.5431,925.6598,1090.6821,4492.182,3491.0396,4793.323,5432.6255,1588.1688,7074.29,1128.3633,6755.9043,15478.061,12871.146,3471.6758,10640.355,3629.9114,2801.9453,2679.821,13980.543,5858.105,5550.975,1741.5516,6992.136,1063.14,1929.0228,6845.756,158.39731,4025.6453,7027.7676,1942.5157,2017.0743,1032.3654,873.87616,1026.9196,3251.3562,1771.5392,442.58832,1952.9745,4547.2603,692.0659,714.33154,498.30923,925.2062,717.42523,1327.4706,487.84308,5801.0737,5335.4614,768.2799,1301.2799,687.703,983.30493,1476.857
192,193.1550729,1.0681324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1507.9719,4643.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.5566,0,0,0,0,0,0,0,0,0,0,0,0,1078.3804,0,0,0,2257.762,4659.024,0,0,0,0,3429.7563,1299.8455,0,6443.7183,1355.4486,0,0,0,0,4018.9592,0,0,1951.0691,0,0,0,0,598.0558,0,0,0,0,1079.3433,0,0,0,0,0,1675.5101,0,1358.4694,1233.4976
196,135.047501,1.0693418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,247.43657,0,681.33673,0,0,0,0,228.41618,638.90106,656.57513,0,492.63782,335.72772,889.64594,529.5799,992.88556,1626.7966,1234.5332,1312.3654,868.8884,1204.675,0,0,317.8965,363.331,297.82596,454.30978,535.7266,985.1653,576.52435,573.643,0,573.3872,387.46716,1120.5818,0,164.08328,376.0155,0,0,0,0,0,1816.227,1759.9065,0,1165.296,0,1845.9465,4536.361,1590.9474,1077.9308,4655.95,3466.2659,88.19091,893.7483,818.68994,1088.339,3697.0693,619.02057,1895.1852,3282.0396,1431.0978,1683.8207,1443.8695,2402.5012,2787.3625,924.28076,2863.8005,646.1538,1824.149,2397.5156,246.88503,1282.3729,0,720.18274,467.86786,1393.962,238.96191,605.97235,1092.1488
199,235.1649938,1.0719723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.87613,93.94057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.7981,0,0,0,0,0,0,0,0,0,0,0,0
200,207.1700802,1.0721288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.675644,0,0,0,0,0,0,0,0,0,0,184.83783,0,0,0,0,0,0,0,0,0,0,0,0,399.6347,0,0,0,0,225.71371,1610.821,240.76033,0,0,1017.1391,0,0,0,0,0,0,0,303.5971,0,0,0,0,516.0692,0,0,0,0,0,0,0,0,325.6877,0,0,0,196.724,0
202,407.4128634,1.0755333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,740.7912,0,0,0,0,0,0,562.8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.3145,0,787.5807,0,0,0,890.0308,0,0,0,0,0,0,0,0,443.0873,0,0,0,0,0,0,555.4775,0,0,958.28375,462.86203,0,0,0,0,0,0,0,0,0,602.0286
203,176.0102241,1.0761417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.41183,0,0,0,0,0,0,0,0,0,654.18695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,236.1493519,1.0780085,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,460.1902,0,462.16403,0,0,0,0,228.9748,519.0121,381.387,787.34753,1076.8944,1154.8153,0,593.5719,1072.1945,2184.4746,1492.8224,1184.7338,908.6607,1199.8928,752.2925,0,396.23447,994.13715,1042.3164,837.1511,1069.2578,927.28625,759.9133,769.9533,684.14703,616.78033,1877.2211,1738.778,598.5721,232.14647,524.31177,0,0,0,0,215.73744,632.99475,416.6738,0,0,0,316.24106,603.2815,0,467.37955,1781.0553,1500.5845,0,325.5535,0,239.84949,273.54333,319.3343,0,0,0,452.35318,0,0,0,0,0,0,0,0,0,551.65594,0,0,150.46385,351.18253,0,0,0
207,206.1388065,1.0791881,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.3939,0,0,0,442.726,896.43036,1695.47,0,1704.6584,0,425.64954,0,561.8094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,179.0733807,1.0796275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,951.76624,312.0809,883.3068,525.74335,1052.8223,1520.0259,664.34314,1240.107,611.85425,459.1163,0,0,269.43805,865.1399,525.60913,544.73956,829.76746,1043.5581,658.3634,0,984.15186,435.9455,0,0,0,0,0,0,0,0,1612.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.2462,528.7438,881.686,1157.1853,492.19366,908.7858,1575.1206,1231.366,0,1863.8927,2794.442,1507.3446,3461.8894,1267.7667,871.40625,5031.1743,3761.8354,1402.8523,585.86676,1433.5968,1715.5042,405.7741,1298.9896,321.17346,1400.942,2576.5613,897.7199,768.5361,392.09238,609.8252,0,2550.3755,0,695.7403,1579.7921
210,129.065878,1.0796779,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.56433,0,322.5604,510.38763,0,705.56323,0,0,2185.5593,1026.983,0,1328.1816,1572.1207,1382.2545,0,2244.0742,1103.9384,1069.8223,972.6122,847.7892,0,1171.699,1335.0468,0,382.91238,961.5524,0,0,0,0,0,659.30725,0,0,0,820.14764,0,0,0,0,0,0,0,1381.206,1340.7026,0,332.4943,0,0,304.6199
211,132.1020832,1.3058873,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9796.886,4024.6138,20362.072,5677.415,4347.4487,18175.348,4940.2134,3294.55,1822.7562,2112.158,6642.37,16275.178,22376.398,4183.726,2538.3862,15122.723,32909.152,22934.428,27489.924,18484.672,21524.29,19271.021,0,7164.51,28779.916,32154.738,43739.89,38742.64,28365.52,29383.2,37065.13,17986.697,22126.664,22931.342,28352.746,13438.213,7148.3623,2314.5525,13277,34401.383,30800.334,4874.31,37461.78,37369.69,20163.92,7394.956,36572.477,22562.494,22242.639,18078.842,23923.354,11885.885,26177.35,42642.816,0,7528.3223,8172.227,3358.5488,13550.283,2250.0195,4937.0503,7555.0996,6927.851,4453.2725,2117.78,3150.6277,21255.752,3466.6018,4663.0103,5266.792,3813.3215,4144.806,11121.518,9482.937,16082.521,23962.947,489.77606,37820.285,786.9997,6612.7373,16774.678
212,255.1338877,1.0800667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.23367,0,0,0,0,0,705.18994,0,0,0,166.9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.44168,0,0,0,0,0,0
213,132.0764627,1.081908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.8114,0,0,0,0,0,769.23535,422.52167,575.44525,0,626.21844,0,331.759,2646.3262,1389.1849,398.19202,1949.543,494.3334,0,424.91235,2333.9487,1277.9559,1840.0701,0,597.1948,0,0,1175.3151,0,731.96313,1942.668,320.69025,416.78394,0,0,0,527.89813,0,0,303.69104,1252.5853,0,0,0,0,0,373.2046,0,1325.8538,1678.6151,0,0,0,0,265.2034
214,213.1234077,1.0828358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,427.76385,0,0,0,0,0,0,0,0,0,0,0,0,0,789.8443,0,0,0,0,0,1102.5006,889.7506,3998.7046,0,3205.9648,0,0,7056.0923,0,586.516,1598.2981,3868.7048,3918.1929,350.1286,1585.6112,2093.7324,992.96204,1331.3997,1855.9089,0,1899.2507,5362.013,0,0,1063.926,0,0,0,467.6888,1345.919,3282.5935,0,0,632.45197,1745.8661,0,627.6366,111.95288,1951.8428,1645.5219,1794.619,0,546.0635,0,0,2089.6177,0,2385.9138,1785.2178
218,148.0604011,1.0832728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,609.52075,101.0991,548.5441,0,0,482.6326,164.55986,517.42755,0,0,0,0,0,0,0,0,1011.6315,483.14682,363.9532,313.67682,749.3352,302.3178,0,378.3196,0,1497.1412,2477.4792,751.07623,0,390.32452,500.12634,0,416.09003,0,520.85864,0,0,0,0,0,1053.3857,0,3768.455,432.89984,0,0,1487.4504,0,339.57626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.07166,0,0,0,0,0,0,0,0,330.90457,0,0,0,0,0
219,219.1702968,1.0843242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,1055.5139,0,0,0,0,0,0,0,0,0,0,0,0,0,704.7351,0,0,0,244.75017,0,134.28027,0,1111.6329,0,493.24377,193.49585,264.57312,0,0,590.56445,0,0,1600.9434,0,404.87366,1556.8582,885.6261,2156.7964,0,0,1232.2301,3869.7415,0,0,0,0,855.8261,0,361.94125,739.6494,1497.3453,0,0,0,0,0,0,0,270.09094,623.40967,384.91757,0,0,0,0,0,0,801.81335,0
221,116.070715,1.0860313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1087.8943,420.84415,1498.6125,365.31723,0,1276.8508,579.3708,0,0,0,1132.1813,644.45276,3850.1448,645.7989,0,1077.5352,1739.7688,1145.1641,1948.1249,939.7199,754.60175,720.4527,0,860.0102,1926.1829,1338.7731,435.2114,2893.6597,1985.8314,1752.8885,2349.7227,762.61975,1205.8799,1237.6865,1838.518,474.35242,212.95073,0,313.84882,1534.6417,1140.0677,0,890.2412,1959.2512,3112.5256,0,1183.6873,801.2597,644.9708,3451.5745,2353.623,346.21164,4826.035,0,0,199.5873,414.1789,0,1969.0958,0,1499.4824,1236.6509,354.08112,438.73187,0,0,946.1158,0,1925.0983,159.12808,407.23407,0,1618.6747,737.2305,333.20972,0,0,1752.8578,0,439.15332,1104.2998
223,231.1701673,1.0870472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.54092,0,147.36693,0,0,0,0,0,0,0,291.6737,439.6581,0,433.6603,0,0,667.90735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,195.0764598,1.08715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.37244,0,0,0,0
225,269.1244601,1.08715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.79257,176.67923,0,362.2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0148,0,0,0,0,0,0
226,138.0547634,1.0877668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,313.699,0,700.4277,229.29994,399.263,600.332,0,0,0,0,365.38455,396.43753,0,0,0,0,187.31792,0,0,0,388.36658,0,0,0,0,124.68514,1195.1265,480.62146,0,0,0,3603.7112,5471.2256,3446.8804,3287.155,0,10201.025,525.35706,1186.5769,15619.889,6528.9775,1442.6891,7413.1714,5110.312,3632.5615,6152.462,17925.01,6266.396,4850.906,2134.552,4534.8896,2022.2275,2637.0881,6408.0205,0,3544.3276,7958.565,2642.6787,2264.5474,1009.5054,1450.3547,1855.8037,3169.4163,2315.8242,792.82904,4547.583,12252.888,568.34546,2351.4446,1065.7231,3336.7908,2674.9744,4006.594,1048.6101,11253.084,10329.908,1053.9697,4254.5005,1926.9309,3661.6108,3617.971
231,275.1966067,1.0882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.82253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,143.0813666,1.0896465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.36298,0,0,0,0,194.96758,241.69135,0,269.0625,0,329.13315,511.48572,505.76666,580.2262,0,0,347.37677,0,0,0,297.3688,0,0,0,0,0,0,203.67184,0,332.17496,860.7314,0,123.37557,0,0,0,492.10596,0,3105.0977,3034.2917,0,0,576.6674,488.65485,0
236,299.1603949,1.0900533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.13266,0,0,0,0,0,255.63461,0,0,0,856.92334,0,0,0,224.92764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.99963,0,0,0,0,0,0
237,287.196767,1.0902001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.45743,248.66745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.9023,0,0,0,0,0
238,281.1495105,1.0904467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.07346,0,0,665.525,441.857,0,0,0,0,0,901.9753,449.816,403.47983,0,0,0,0,0,0,126.19646,427.41385,0,0,0,0,0,0,0,0,0,385.76624,0,0,0,0,0,0,0,0,523.6092,0,0,0,0,0
240,275.1024965,1.0912806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.21817,0,0,915.9783,0,0,0,0,0,0,891.44507,0,0,0,0,0,0,0,0,0,225.96262,0,0,0,0,0,0,0,0,0,446.9165,0,0,0,0,0,0,0,0,290.04477,0,0,0,0,0
242,261.1809251,1.091689,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,430.46558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.87224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.98967,0,0,0,0,0
243,144.1016743,1.0920534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,211.10338,0,0,0,0,0,0,0,621.1752,1341.6014,2058.9966,166.28311,0,275.3553,373.65222,282.59137,0,0,0,453.08252,0,225.67563,790.8672,0,1396.4641,1009.23956,452.29037,432.10452,551.99536,1151.7261,1533.1455,1274.9556,2105.5854,603.5755,3177.9053,2397.8396,3532.4019,4332.562,4051.4536,3123.708,2507.269,0,2070.5144,3923.4707,5688.2744,6998.911,6554.397,4696.734,3231.8887,5308.606,2259.4329,7449.6343,0,2875.806,4601.2915,3781.82,1603.9939,707.3803,1913.1456,1334.6177,2701.99,1206.5018,2563.0654,2239.4517,3573.3716,1091.6201,1269.7767,532.1947,836.7955,1245.4731,1310.3558,1485.8013,5424.635,5155.775,1191.4034,1569.9441,917.43866,1952.2562,1891.8942
246,226.1188397,1.0921751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.51935,0,816.2027,0,319.66553,0,761.85284,0,343.80048,355.10547,3325.8115,0,487.6941,0,0,0,0,349.06415,0,0,0,0,578.02136,0,0,0,0,0,0,0,900.18024,285.46487,0,0,0,0,0,0,499.675,1678.3539,0,0,0,0,0
256,285.1444256,1.0983833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.99428,0,0,643.1811,0,0,0,0,0,0,333.4095,0,0,0,0,0,0,0,0,0,358.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.2846,0,0,0,0,0,0
257,152.0701341,1.0994916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594.7722,0,0,1199.8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.85599,0,0,0,0,0,0,0,0,169.0346,0,0,0,0,0
272,146.1173297,1.1060573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,102.644394,358.89734,183.56499,0,0,187.78748,150.28477,0,181.71484,583.0772,903.5466,883.22437,474.43805,0,316.47876,0,531.6541,0,197.61139,578.9629,115.92872,0,351.34494,703.7949,0,882.71954,976.3382,588.00116,539.4041,1867.1508,434.14136,802.85345,703.59406,2634.8904,0,1059.0182,0,732.2022,2849.9797,0,0,1467.5493,2642.3657,3706.2285,610.6627,989.7512,938.0887,903.14386,4035.6985,1120.9152,460.21027,3643.6165,4398.7285,0,973.84564,1473.9773,0,2877.3916,1081.531,0,4571.6284,3895.9937,898.6386,450.2375,912.2559,0,0,1921.0746,1791.8848,2486.635,3032.012,255.40616,578.4854,1365.7211,1888.7777,0,3213.3162,661.4406,1076.1213,2878.7185
275,130.0860836,1.1070191,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1831.347,204.86723,3036.7883,1253.8748,0,1945.6885,924.24396,1733.1876,0,0,0,636.4901,0,0,0,1156.518,4005.9844,2263.8655,3091.9695,1255.647,1863.1122,0,0,0,0,2056.0728,2730.6772,1902.0106,1494.166,1426.7328,1893.5173,0,1200.3035,1380.5568,0,1015.44037,0,0,237.14551,410.7908,275.5841,0,1171.4946,0,376.81818,0,0,376.9368,0,302.7542,0,0,437.31985,386.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.39948,0,0,0,0,0,0,350.54013,0
280,233.1860836,1.1080959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.24065,0,0,0,0,0,1443.1252,0,0,0,3813.0938,0,0,0,0,0,0,0,259.83728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
